t_sec,target_kbps,loss_based_kbps,delay_based_kbps,fraction_loss,rtt_ms
57.370,8103,8103,8103,0,16
57.376,8103,8103,8103,0,16
57.401,8103,8103,8103,0,16
57.412,8103,8103,8103,0,19
57.420,8134,8134,8134,0,19
57.426,8134,8134,8134,0,19
57.446,8134,8134,8134,0,3
57.450,8134,8134,8134,0,12
57.471,8166,8166,8166,0,12
57.477,8166,8166,8166,0,12
57.501,8166,8166,8166,0,2
57.521,8197,8197,8197,0,2
57.525,8197,8197,8197,0,2
57.552,8197,8197,8197,0,2
57.572,8197,8197,8197,0,2
57.623,8230,8230,8230,0,2
57.626,8230,8230,8230,0,2
57.650,8230,8230,8230,0,9
57.673,8230,8230,8230,0,15
57.697,8230,8230,8230,0,9
57.723,8262,8262,8262,0,9
57.727,8262,8262,8262,0,9
57.751,8262,8262,8262,0,9
57.774,8294,8294,8294,0,9
57.776,8294,8294,8294,0,9
57.798,8294,8294,8294,0,29
57.800,8294,8294,8294,0,29
57.825,8327,8327,8327,0,6
57.827,8327,8327,8327,0,6
57.852,8327,8327,8327,0,14
57.901,8327,8327,8327,0,3
57.926,8359,8359,8359,0,3
57.951,8359,8359,8359,0,11
57.972,8359,8359,8359,0,10
57.976,8359,8359,8359,0,10
57.978,8392,8392,8392,0,10
58.002,8392,8392,8392,0,5
58.025,8392,8392,8392,0,4
58.076,8392,8392,8392,0,20
58.077,8425,8425,8425,0,20
58.101,8425,8425,8425,0,6
58.127,8425,8425,8425,0,19
58.127,8425,8425,8425,0,19
58.151,8425,8425,8425,0,19
58.176,8425,8425,8425,0,29
58.178,8458,8458,8458,0,29
58.202,8458,8458,8458,0,13
58.226,8458,8458,8458,0,13
58.250,8458,8458,8458,0,25
58.279,8490,8490,8490,0,2
58.301,8490,8490,8490,0,2
58.324,8490,8490,8490,0,18
58.325,8490,8490,8490,0,18
58.330,8490,8490,8490,0,18
58.351,8490,8490,8490,0,2
58.376,8490,8490,8490,0,2
58.427,8490,8490,8490,0,13
58.430,8523,8523,8523,0,13
58.450,8523,8523,8523,0,28
58.463,8523,8523,8523,0,29
58.476,8523,8523,8523,0,29
58.481,8523,8523,8523,0,29
58.498,8523,8523,8523,0,2
58.502,8523,8523,8523,0,2
58.525,8523,8523,8523,0,2
58.530,8555,8555,8555,0,2
58.552,8555,8555,8555,0,9
58.569,8555,8555,8555,0,14
58.577,8555,8555,8555,0,14
58.626,8555,8555,8555,0,15
58.632,8589,8589,8589,0,15
58.651,8589,8589,8589,0,15
58.674,8589,8589,8589,0,13
58.677,8589,8589,8589,0,13
58.713,8589,8589,8589,0,2
58.782,8623,8623,8623,0,2
58.802,8623,8623,8623,0,8
58.825,8623,8623,8623,0,8
58.850,8623,8623,8623,0,14
58.883,8657,8657,8657,0,40
58.901,8657,8657,8657,0,40
58.920,8657,8657,8657,0,16
58.926,8657,8657,8657,0,16
58.985,8692,8692,8692,0,16
59.001,8692,8692,8692,0,18
59.025,8692,8692,8692,0,18
59.087,8726,8726,8726,0,3
59.100,8726,8726,8726,0,3
59.126,8726,8726,8726,0,10
59.137,8726,8726,8726,0,11
59.187,8726,8726,8726,0,22
59.227,8726,8726,8726,0,16
59.236,8726,8726,8726,0,9
59.237,8761,8761,8761,0,9
59.251,8761,8761,8761,0,9
59.275,8761,8761,8761,0,5
59.276,8761,8761,8761,0,5
59.339,8761,8761,8761,0,31
59.351,8761,8761,8761,0,31
59.375,8761,8761,8761,0,9
59.388,8761,8761,8761,0,9
59.402,8761,8761,8761,0,10
59.425,8761,8761,8761,0,10
59.439,8795,8795,8795,0,4
59.452,8795,8795,8795,0,4
59.476,8795,8795,8795,0,6
59.516,8795,8795,8795,0,22
59.541,8829,8829,8829,0,22
59.551,8829,8829,8829,0,21
59.576,8829,8829,8829,0,16
59.622,8829,8829,8829,0,2
59.651,8829,8829,8829,0,16
59.691,8864,8864,8864,0,16
59.692,8864,8864,8864,0,3
59.701,8864,8864,8864,0,3
59.727,8864,8864,8864,0,3
59.742,8864,8864,8864,0,2
59.763,8864,8864,8864,0,3
59.793,8899,8899,8899,0,3
59.797,8899,8899,8899,0,35
59.801,8899,8899,8899,0,35
59.826,8899,8899,8899,0,35
59.876,8899,8899,8899,0,15
59.894,8933,8933,8933,0,15
59.901,8933,8933,8933,0,15
59.926,8933,8933,8933,0,11
59.937,8933,8933,8933,0,23
59.995,8968,8968,8968,0,23
60.001,8968,8968,8968,0,21
60.025,8968,8968,8968,0,21
60.047,8968,8968,8968,0,4
60.078,8968,8968,8968,0,3
60.097,8968,8968,8968,0,2
60.126,8968,8968,8968,0,6
60.146,8968,8968,8968,0,7
60.148,9003,9003,9003,0,7
60.151,9003,9003,9003,0,7
60.177,9003,9003,9003,0,7
60.185,9003,9003,9003,0,27
60.277,9003,9003,9003,0,40
60.286,9003,9003,9003,0,28
60.322,9003,9003,9003,0,10
60.350,9003,9003,9003,0,10
60.350,9003,9003,9003,0,10
60.377,9003,9003,9003,0,27
60.393,9003,9003,9003,0,15
60.401,9003,9003,9003,0,15
60.428,9003,9003,9003,0,2
60.451,9037,9037,9037,0,2
60.451,9037,9037,9037,0,2
60.477,9037,9037,9037,0,2
60.501,9037,9037,9037,0,2
60.503,9037,9037,9037,0,3
60.534,9037,9037,9037,0,23
60.577,9037,9037,9037,0,27
60.601,9037,9037,9037,0,16
60.602,9072,9072,9072,0,16
60.626,9072,9072,9072,0,16
60.677,9072,9072,9072,0,60
60.678,9125,9125,9125,0,60
60.680,9125,9125,9125,0,2
60.700,9125,9125,9125,0,2
60.727,9125,9125,9125,0,2
60.729,9161,9161,9161,0,2
60.751,9161,9161,9161,0,35
60.769,9161,9161,9161,0,22
60.775,9161,9161,9161,0,22
60.780,9197,9197,9197,0,22
60.802,9197,9197,9197,0,22
60.806,9197,9197,9197,0,14
60.826,9197,9197,9197,0,14
60.830,9233,9233,9233,0,14
60.851,9233,9233,9233,0,14
60.875,9233,9233,9233,0,3
60.876,9233,9233,9233,0,3
60.881,9233,9233,9233,0,2
60.975,9233,9233,9233,0,3
60.981,9269,9269,9269,0,3
61.001,9269,9269,9269,0,3
61.015,9269,9269,9269,0,16
61.026,9269,9269,9269,0,16
61.077,9269,9269,9269,0,9
61.082,9305,9305,9305,0,9
61.085,9305,9305,9305,0,9
61.101,9305,9305,9305,0,9
61.124,9305,9305,9305,0,8
61.126,9305,9305,9305,0,8
61.152,9305,9305,9305,0,9
61.183,9305,9305,9305,0,9
61.190,9305,9305,9305,0,37
61.201,9305,9305,9305,0,37
61.224,9305,9305,9305,0,16
61.226,9305,9305,9305,0,16
61.260,9305,9305,9305,0,3
61.283,9341,9341,9341,0,3
61.301,9341,9341,9341,0,2
61.327,9341,9341,9341,0,2
61.330,9341,9341,9341,0,2
61.366,9341,9341,9341,0,21
61.426,9341,9341,9341,0,12
61.435,9378,9378,9378,0,12
61.451,9378,9378,9378,0,12
61.471,9378,9378,9378,0,19
61.475,9378,9378,9378,0,19
61.506,9378,9378,9378,0,2
61.536,9413,9413,9413,0,2
61.551,9413,9413,9413,0,4
61.575,9413,9413,9413,0,3
61.611,9413,9413,9413,0,2
61.637,9413,9413,9413,0,2
61.646,9413,9413,9413,0,37
61.650,9413,9413,9413,0,37
61.677,9413,9413,9413,0,23
61.687,9450,9450,9450,0,23
61.700,9450,9450,9450,0,23
61.716,9450,9450,9450,0,19
61.727,9450,9450,9450,0,19
61.738,9450,9450,9450,0,12
61.787,9450,9450,9450,0,17
61.788,9487,9487,9487,0,17
61.800,9487,9487,9487,0,17
61.822,9487,9487,9487,0,16
61.826,9487,9487,9487,0,16
61.857,9487,9487,9487,0,13
61.890,9525,9525,9525,0,10
61.901,9525,9525,9525,0,10
61.925,9525,9525,9525,0,7
61.962,9525,9525,9525,0,6
61.992,9526,9526,9526,0,6
62.000,9526,9526,9526,0,6
62.025,9526,9526,9526,0,2
62.067,9526,9526,9526,0,17
62.093,9526,9526,9526,0,17
62.101,9526,9526,9526,0,33
62.126,9526,9526,9526,0,37
62.172,9526,9526,9526,0,8
62.193,9563,9563,9563,0,1
62.202,9563,9563,9563,0,1
62.226,9563,9563,9563,0,1
62.242,9563,9563,9563,0,9
62.245,4458,4458,4458,0,9
62.277,4458,4458,4458,0,8
62.346,4476,4476,4476,0,3
62.351,4476,4476,4476,0,3
62.376,4476,4476,4476,0,2
62.396,4493,4493,4493,0,2
62.401,4493,4493,4493,0,2
62.426,4493,4493,4493,0,2
62.447,4511,4511,4511,0,4
62.451,4511,4511,4511,0,4
62.476,4511,4511,4511,0,4
62.498,4528,4528,4528,0,4
62.501,4528,4528,4528,0,4
62.520,4528,4528,4528,0,14
62.526,4528,4528,4528,0,14
62.549,4546,4546,4546,0,7
62.552,4546,4546,4546,0,7
62.575,4546,4546,4546,0,7
62.588,4546,4546,4546,0,8
62.599,4564,4564,4564,0,8
62.601,4564,4564,4564,0,18
62.626,4564,4564,4564,0,18
62.649,4581,4581,4581,0,2
62.651,4581,4581,4581,0,2
62.677,4581,4581,4581,0,6
62.699,4599,4599,4599,0,6
62.702,4599,4599,4599,0,6
62.726,4599,4599,4599,0,5
62.750,4617,4617,4617,0,5
62.750,4617,4617,4617,0,5
62.762,4617,4617,4617,0,10
62.776,4617,4617,4617,0,10
62.796,4617,4617,4617,0,3
62.800,4617,4617,4617,0,3
62.851,4635,4635,4635,0,3
62.876,4635,4635,4635,0,2
62.902,4635,4635,4635,0,2
62.903,4653,4653,4653,0,2
62.926,4653,4653,4653,0,2
62.951,4653,4653,4653,0,2
62.952,4671,4671,4671,0,2
62.969,4671,4671,4671,0,5
62.975,4671,4671,4671,0,5
63.002,4671,4671,4671,0,5
63.003,4689,4689,4689,0,5
63.026,4689,4689,4689,0,2
63.041,4689,4689,4689,0,3
63.050,4689,4689,4689,0,3
63.054,4708,4708,4708,0,3
63.077,4708,4708,4708,0,2
63.101,4708,4708,4708,0,2
63.104,4726,4726,4726,0,2
63.112,4726,4726,4726,0,2
63.126,4726,4726,4726,0,2
63.152,4726,4726,4726,0,2
63.175,4726,4726,4726,0,3
63.207,4745,4745,4745,0,3
63.225,4745,4745,4745,0,3
63.252,4745,4745,4745,0,3
63.301,4745,4745,4745,0,2
63.309,4764,4764,4764,0,2
63.322,4764,4764,4764,0,5
63.325,4764,4764,4764,0,5
63.352,4764,4764,4764,0,5
63.357,4764,4764,4764,0,10
63.360,4782,4782,4782,0,10
63.375,4782,4782,4782,0,10
63.402,4782,4782,4782,0,5
63.409,4801,4801,4801,0,5
63.425,4801,4801,4801,0,4
63.450,4801,4801,4801,0,4
63.461,4820,4820,4820,0,2
63.476,4820,4820,4820,0,2
63.502,4820,4820,4820,0,2
63.511,4839,4839,4839,0,2
63.526,4839,4839,4839,0,3
63.550,4839,4839,4839,0,3
63.563,4858,4858,4858,0,3
63.568,4858,4858,4858,0,2
63.577,4858,4858,4858,0,2
63.601,4858,4858,4858,0,2
63.612,4876,4876,4876,0,2
63.625,4876,4876,4876,0,2
63.638,4876,4876,4876,0,13
63.651,4876,4876,4876,0,13
63.662,4895,4895,4895,0,7
63.676,4895,4895,4895,0,7
63.701,4895,4895,4895,0,7
63.744,4895,4895,4895,0,10
63.763,4914,4914,4914,0,10
63.775,4914,4914,4914,0,10
63.779,4914,4914,4914,0,2
63.802,4914,4914,4914,0,2
63.813,4933,4933,4933,0,4
63.825,4933,4933,4933,0,4
63.851,4933,4933,4933,0,6
63.863,4952,4952,4952,0,6
63.877,4952,4952,4952,0,6
63.881,4952,4952,4952,0,12
63.902,4952,4952,4952,0,12
63.914,4971,4971,4971,0,2
63.925,4971,4971,4971,0,2
63.952,4971,4971,4971,0,2
63.953,4971,4971,4971,0,3
63.965,4991,4991,4991,0,3
63.975,4991,4991,4991,0,7
64.002,4991,4991,4991,0,3
64.015,5010,5010,5010,0,3
64.026,5010,5010,5010,0,3
64.051,5010,5010,5010,0,3
64.067,5030,5030,5030,0,2
64.076,5030,5030,5030,0,2
64.101,5030,5030,5030,0,2
64.117,5049,5049,5049,0,2
64.126,5049,5049,5049,0,2
64.151,5049,5049,5049,0,2
64.164,5049,5049,5049,0,3
64.167,5069,5069,5069,0,3
64.177,5069,5069,5069,0,3
64.199,5069,5069,5069,0,2
64.200,5069,5069,5069,0,2
64.219,5089,5089,5089,0,2
64.226,5089,5089,5089,0,2
64.252,5089,5089,5089,0,2
64.269,5109,5109,5109,0,2
64.276,5109,5109,5109,0,2
64.301,5109,5109,5109,0,2
64.320,5129,5129,5129,0,2
64.327,5129,5129,5129,0,2
64.351,5129,5129,5129,0,2
64.371,5149,5149,5149,0,2
64.375,5149,5149,5149,0,2
64.402,5149,5149,5149,0,2
64.422,5169,5169,5169,0,10
64.426,5169,5169,5169,0,10
64.452,5169,5169,5169,0,10
64.472,5189,5189,5189,0,6
64.475,5189,5189,5189,0,6
64.483,5189,5189,5189,0,2
64.502,5189,5189,5189,0,2
64.514,5189,5189,5189,0,2
64.523,5210,5210,5210,0,2
64.525,5210,5210,5210,0,2
64.552,5210,5210,5210,0,2
64.573,5230,5230,5230,0,3
64.577,5230,5230,5230,0,3
64.601,5230,5230,5230,0,3
64.652,5230,5230,5230,0,2
64.655,5230,5230,5230,0,3
64.674,5250,5250,5250,0,3
64.676,5250,5250,5250,0,3
64.689,5250,5250,5250,0,3
64.702,5250,5250,5250,0,3
64.724,5271,5271,5271,0,3
64.725,5271,5271,5271,0,3
64.751,5271,5271,5271,0,2
64.775,5291,5291,5291,0,2
64.775,5291,5291,5291,0,2
64.802,5291,5291,5291,0,2
64.825,5312,5312,5312,0,11
64.827,5312,5312,5312,0,11
64.850,5312,5312,5312,0,11
64.865,5312,5312,5312,0,3
64.875,5332,5332,5332,0,3
64.877,5332,5332,5332,0,3
64.900,5332,5332,5332,0,2
64.926,5332,5332,5332,0,2
64.926,5353,5353,5353,0,2
64.951,5353,5353,5353,0,2
64.970,5353,5353,5353,0,11
64.976,5353,5353,5353,0,11
65.001,5353,5353,5353,0,16
65.027,5374,5374,5374,0,16
65.041,5374,5374,5374,0,12
65.051,5374,5374,5374,0,12
65.076,5374,5374,5374,0,12
65.077,5395,5395,5395,0,12
65.101,5395,5395,5395,0,12
65.111,5395,5395,5395,0,2
65.127,5395,5395,5395,0,2
65.129,5416,5416,5416,0,2
65.150,5416,5416,5416,0,2
65.177,5416,5416,5416,0,2
65.180,5438,5438,5438,0,2
65.201,5438,5438,5438,0,3
65.226,5438,5438,5438,0,3
65.231,5459,5459,5459,0,3
65.249,5459,5459,5459,0,6
65.251,5459,5459,5459,0,6
65.277,5459,5459,5459,0,15
65.280,5480,5480,5480,0,15
65.302,5480,5480,5480,0,15
65.321,5480,5480,5480,0,3
65.327,5480,5480,5480,0,3
65.331,5501,5501,5501,0,3
65.350,5501,5501,5501,0,3
65.377,5501,5501,5501,0,4
65.381,5523,5523,5523,0,4
65.392,5523,5523,5523,0,6
65.401,5523,5523,5523,0,6
65.426,5523,5523,5523,0,6
65.433,5545,5545,5545,0,2
65.452,5545,5545,5545,0,2
65.476,5545,5545,5545,0,3
65.484,5566,5566,5566,0,3
65.501,5566,5566,5566,0,3
65.527,5566,5566,5566,0,3
65.551,5566,5566,5566,0,2
65.585,5588,5588,5588,0,2
65.600,5588,5588,5588,0,2
65.601,5588,5588,5588,0,2
65.627,5588,5588,5588,0,2
65.635,5610,5610,5610,0,3
65.652,5610,5610,5610,0,3
65.676,5610,5610,5610,0,3
65.685,5631,5631,5631,0,4
65.701,5631,5631,5631,0,4
65.727,5631,5631,5631,0,19
65.736,5653,5653,5653,0,19
65.742,5653,5653,5653,0,2
65.752,5653,5653,5653,0,2
65.776,5653,5653,5653,0,2
65.786,5675,5675,5675,0,2
65.801,5675,5675,5675,0,2
65.811,5675,5675,5675,0,6
65.826,5675,5675,5675,0,6
65.838,5698,5698,5698,0,6
65.851,5698,5698,5698,0,3
65.875,5698,5698,5698,0,3
65.887,5720,5720,5720,0,3
65.900,5720,5720,5720,0,2
65.927,5720,5720,5720,0,2
65.939,5742,5742,5742,0,2
65.951,5742,5742,5742,0,2
65.953,5742,5742,5742,0,11
65.977,5742,5742,5742,0,11
65.987,5742,5742,5742,0,2
65.989,5764,5764,5764,0,2
66.000,5764,5764,5764,0,2
66.027,5764,5764,5764,0,2
66.039,5787,5787,5787,0,4
66.050,5787,5787,5787,0,4
66.076,5787,5787,5787,0,4
66.090,5810,5810,5810,0,4
66.101,5810,5810,5810,0,4
66.127,5810,5810,5810,0,6
66.141,5832,5832,5832,0,6
66.151,5832,5832,5832,0,6
66.164,5832,5832,5832,0,3
66.176,5832,5832,5832,0,22
66.192,5855,5855,5855,0,22
66.197,5855,5855,5855,0,19
66.200,5855,5855,5855,0,19
66.227,5855,5855,5855,0,19
66.242,5878,5878,5878,0,6
66.250,5878,5878,5878,0,6
66.276,5878,5878,5878,0,6
66.293,5901,5901,5901,0,3
66.302,5901,5901,5901,0,13
66.325,5901,5901,5901,0,14
66.342,5901,5901,5901,0,3
66.393,5924,5924,5924,0,2
66.400,5924,5924,5924,0,2
66.426,5924,5924,5924,0,2
66.443,5947,5947,5947,0,2
66.452,5947,5947,5947,0,2
66.475,5947,5947,5947,0,2
66.494,5971,5971,5971,0,2
66.502,5971,5971,5971,0,2
66.526,5971,5971,5971,0,5
66.545,5994,5994,5994,0,5
66.550,5994,5994,5994,0,5
66.576,5994,5994,5994,0,10
66.596,6018,6018,6018,0,10
66.602,6018,6018,6018,0,10
66.619,6018,6018,6018,0,11
66.626,6018,6018,6018,0,11
66.647,6041,6041,6041,0,2
66.651,6041,6041,6041,0,2
66.676,6041,6041,6041,0,2
66.698,6065,6065,6065,0,2
66.701,6065,6065,6065,0,2
66.723,6065,6065,6065,0,5
66.726,6065,6065,6065,0,5
66.749,6089,6089,6089,0,2
66.751,6089,6089,6089,0,2
66.776,6089,6089,6089,0,2
66.852,6113,6113,6113,0,4
66.852,6113,6113,6113,0,4
66.876,6113,6113,6113,0,4
66.898,6113,6113,6113,0,9
66.902,6113,6113,6113,0,9
66.902,6137,6137,6137,0,9
66.926,6137,6137,6137,0,9
66.935,6137,6137,6137,0,15
66.951,6137,6137,6137,0,15
66.953,6161,6161,6161,0,15
66.968,6161,6161,6161,0,7
66.975,6161,6161,6161,0,7
67.001,6161,6161,6161,0,7
67.002,6184,6184,6184,0,7
67.027,6184,6184,6184,0,2
67.051,6184,6184,6184,0,2
67.053,6208,6208,6208,0,2
67.075,6208,6208,6208,0,2
67.101,6208,6208,6208,0,2
67.103,6232,6232,6232,0,2
67.126,6232,6232,6232,0,3
67.152,6232,6232,6232,0,3
67.154,6257,6257,6257,0,6
67.176,6257,6257,6257,0,6
67.200,6257,6257,6257,0,3
67.205,6281,6281,6281,0,3
67.227,6281,6281,6281,0,3
67.250,6281,6281,6281,0,3
67.255,6306,6306,6306,0,2
67.276,6306,6306,6306,0,2
67.285,6306,6306,6306,0,2
67.302,6306,6306,6306,0,2
67.307,6331,6331,6331,0,2
67.320,6331,6331,6331,0,3
67.327,6331,6331,6331,0,3
67.351,6331,6331,6331,0,3
67.355,6331,6331,6331,0,16
67.358,6356,6356,6356,0,16
67.375,6356,6356,6356,0,16
67.402,6356,6356,6356,0,9
67.409,6381,6381,6381,0,9
67.425,6381,6381,6381,0,6
67.452,6381,6381,6381,0,6
67.459,6405,6405,6405,0,6
67.476,6405,6405,6405,0,17
67.501,6405,6405,6405,0,16
67.510,6431,6431,6431,0,16
67.527,6431,6431,6431,0,16
67.531,6431,6431,6431,0,15
67.551,6431,6431,6431,0,15
67.559,6455,6455,6455,0,15
67.566,6455,6455,6455,0,3
67.576,6455,6455,6455,0,3
67.601,6455,6455,6455,0,3
67.610,6480,6480,6480,0,3
67.626,6480,6480,6480,0,3
67.651,6480,6480,6480,0,2
67.661,6506,6506,6506,0,2
67.672,6506,6506,6506,0,3
67.675,6506,6506,6506,0,3
67.702,6506,6506,6506,0,3
67.706,6506,6506,6506,0,3
67.711,6531,6531,6531,0,3
67.725,6531,6531,6531,0,3
67.740,6531,6531,6531,0,2
67.751,6531,6531,6531,0,2
67.762,6556,6556,6556,0,2
67.775,6556,6556,6556,0,20
67.802,6556,6556,6556,0,20
67.810,6556,6556,6556,0,13
67.813,6582,6582,6582,0,13
67.826,6582,6582,6582,0,13
67.846,6582,6582,6582,0,4
67.852,6582,6582,6582,0,4
67.864,6608,6608,6608,0,4
67.875,6608,6608,6608,0,2
67.902,6608,6608,6608,0,2
67.914,6634,6634,6634,0,2
67.926,6634,6634,6634,0,2
67.952,6634,6634,6634,0,8
67.955,6634,6634,6634,0,3
67.964,6659,6659,6659,0,3
67.975,6659,6659,6659,0,2
68.002,6659,6659,6659,0,2
68.015,6685,6685,6685,0,27
68.025,6685,6685,6685,0,27
68.052,6685,6685,6685,0,12
68.067,6712,6712,6712,0,12
68.075,6712,6712,6712,0,12
68.091,6712,6712,6712,0,3
68.102,6712,6712,6712,0,3
68.117,6738,6738,6738,0,3
68.125,6738,6738,6738,0,3
68.152,6738,6738,6738,0,2
68.167,6764,6764,6764,0,2
68.176,6764,6764,6764,0,2
68.195,6764,6764,6764,0,3
68.201,6764,6764,6764,0,7
68.218,6791,6791,6791,0,7
68.227,6791,6791,6791,0,7
68.232,6791,6791,6791,0,2
68.251,6791,6791,6791,0,2
68.264,6791,6791,6791,0,2
68.269,6817,6817,6817,0,2
68.276,6817,6817,6817,0,10
68.301,6817,6817,6817,0,10
68.320,6844,6844,6844,0,3
68.326,6844,6844,6844,0,3
68.335,6844,6844,6844,0,15
68.352,6844,6844,6844,0,15
68.369,6870,6870,6870,0,19
68.375,6870,6870,6870,0,19
68.402,6870,6870,6870,0,13
68.420,6897,6897,6897,0,13
68.426,6897,6897,6897,0,13
68.451,6897,6897,6897,0,13
68.470,6924,6924,6924,0,13
68.476,6924,6924,6924,0,13
68.502,6924,6924,6924,0,3
68.520,6950,6950,6950,0,2
68.525,6950,6950,6950,0,2
68.552,6950,6950,6950,0,2
68.571,6978,6978,6978,0,3
68.576,6978,6978,6978,0,4
68.601,6978,6978,6978,0,4
68.618,6978,6978,6978,0,3
68.621,7004,7004,7004,0,3
68.626,7004,7004,7004,0,3
68.651,7004,7004,7004,0,3
68.671,7032,7032,7032,0,2
68.677,7032,7032,7032,0,2
68.701,7032,7032,7032,0,2
68.722,7060,7060,7060,0,2
68.725,7060,7060,7060,0,2
68.752,7060,7060,7060,0,13
68.772,7086,7086,7086,0,13
68.776,7086,7086,7086,0,12
68.802,7086,7086,7086,0,12
68.822,7114,7114,7114,0,3
68.825,7114,7114,7114,0,3
68.852,7114,7114,7114,0,2
68.866,7114,7114,7114,0,20
68.873,7142,7142,7142,0,20
68.875,7142,7142,7142,0,2
68.900,7142,7142,7142,0,2
68.924,7170,7170,7170,0,18
68.926,7170,7170,7170,0,18
68.952,7170,7170,7170,0,18
68.966,7170,7170,7170,0,8
68.974,7198,7198,7198,0,8
68.975,7198,7198,7198,0,8
69.001,7198,7198,7198,0,4
69.025,7226,7226,7226,0,2
69.027,7226,7226,7226,0,2
69.052,7226,7226,7226,0,8
69.072,7226,7226,7226,0,11
69.076,7254,7254,7254,0,11
69.076,7254,7254,7254,0,11
69.102,7254,7254,7254,0,12
69.125,7282,7282,7282,0,12
69.125,7282,7282,7282,0,12
69.142,7282,7282,7282,0,2
69.152,7282,7282,7282,0,2
69.175,7310,7310,7310,0,11
69.175,7310,7310,7310,0,11
69.201,7310,7310,7310,0,11
69.213,7310,7310,7310,0,10
69.226,7339,7339,7339,0,10
69.227,7339,7339,7339,0,10
69.247,7339,7339,7339,0,9
69.250,7339,7339,7339,0,9
69.277,7339,7339,7339,0,8
69.278,7368,7368,7368,0,8
69.300,7368,7368,7368,0,8
69.322,7368,7368,7368,0,2
69.326,7368,7368,7368,0,2
69.379,7396,7396,7396,0,28
69.402,7396,7396,7396,0,28
69.422,7396,7396,7396,0,3
69.425,7396,7396,7396,0,3
69.431,7426,7426,7426,0,3
69.451,7426,7426,7426,0,3
69.476,7426,7426,7426,0,2
69.480,7454,7454,7454,0,2
69.502,7454,7454,7454,0,2
69.525,7454,7454,7454,0,3
69.530,7483,7483,7483,0,3
69.552,7483,7483,7483,0,2
69.577,7483,7483,7483,0,8
69.581,7512,7512,7512,0,8
69.602,7512,7512,7512,0,8
69.626,7512,7512,7512,0,3
69.632,7542,7542,7542,0,3
69.650,7542,7542,7542,0,4
69.670,7542,7542,7542,0,11
69.677,7542,7542,7542,0,11
69.682,7571,7571,7571,0,11
69.701,7571,7571,7571,0,6
69.725,7571,7571,7571,0,6
69.733,7601,7601,7601,0,6
69.738,7601,7601,7601,0,5
69.752,7601,7601,7601,0,5
69.775,7601,7601,7601,0,5
69.778,7601,7601,7601,0,13
69.826,7601,7601,7601,0,31
69.835,7631,7631,7631,0,31
69.852,7631,7631,7631,0,24
69.875,7631,7631,7631,0,24
69.886,7661,7661,7661,0,18
69.902,7661,7661,7661,0,19
69.914,7661,7661,7661,0,9
69.925,7661,7661,7661,0,9
69.936,7690,7690,7690,0,9
69.948,7690,7690,7690,0,18
69.952,7690,7690,7690,0,18
69.976,7690,7690,7690,0,18
69.983,7690,7690,7690,0,20
69.987,7720,7720,7720,0,20
70.001,7720,7720,7720,0,20
70.026,7720,7720,7720,0,12
70.037,7750,7750,7750,0,12
70.051,7750,7750,7750,0,12
70.076,7750,7750,7750,0,13
70.088,7781,7781,7781,0,13
70.101,7781,7781,7781,0,19
70.124,7781,7781,7781,0,2
70.127,7781,7781,7781,0,2
70.138,7781,7781,7781,0,2
70.150,7781,7781,7781,0,2
70.176,7781,7781,7781,0,5
70.188,7811,7811,7811,0,5
70.202,7811,7811,7811,0,5
70.225,7811,7811,7811,0,5
70.233,7811,7811,7811,0,11
70.290,7841,7841,7841,0,11
70.298,7841,7841,7841,0,41
70.301,7841,7841,7841,0,41
70.325,7841,7841,7841,0,20
70.340,7841,7841,7841,0,20
70.351,7841,7841,7841,0,20
70.369,7841,7841,7841,0,16
70.376,7841,7841,7841,0,16
70.391,7841,7841,7841,0,16
70.401,7841,7841,7841,0,16
70.404,7841,7841,7841,0,15
70.426,7841,7841,7841,0,15
70.439,7841,7841,7841,0,7
70.442,7842,7842,7842,0,7
70.451,7842,7842,7842,0,7
70.474,7842,7842,7842,0,7
70.477,7842,7842,7842,0,7
70.492,7872,7872,7872,0,19
70.501,7872,7872,7872,0,19
70.525,7872,7872,7872,0,12
70.544,7904,7904,7904,0,12
70.552,7904,7904,7904,0,12
70.576,7904,7904,7904,0,9
70.594,7904,7904,7904,0,9
70.601,7904,7904,7904,0,4
70.626,7904,7904,7904,0,4
70.645,7935,7935,7935,0,4
70.652,7935,7935,7935,0,4
70.676,7935,7935,7935,0,5
70.720,7935,7935,7935,0,2
70.746,7965,7965,7965,0,2
70.750,7965,7965,7965,0,2
70.776,7965,7965,7965,0,32
70.789,7965,7965,7965,0,2
70.796,7995,7995,7995,0,2
70.801,7995,7995,7995,0,2
70.825,7995,7995,7995,0,2
70.847,8027,8027,8027,0,2
70.850,8027,8027,8027,0,2
70.876,8027,8027,8027,0,2
70.897,8058,8058,8058,0,2
70.902,8058,8058,8058,0,2
70.925,8058,8058,8058,0,2
70.948,8058,8058,8058,0,3
70.952,8058,8058,8058,0,3
70.976,8058,8058,8058,0,3
70.998,8088,8088,8088,0,11
71.001,8088,8088,8088,0,11
71.027,8088,8088,8088,0,19
71.048,8088,8088,8088,0,19
71.052,8088,8088,8088,0,19
71.071,8088,8088,8088,0,9
71.076,8088,8088,8088,0,9
71.098,8120,8120,8120,0,9
71.101,8120,8120,8120,0,9
71.107,8120,8120,8120,0,2
71.126,8120,8120,8120,0,2
71.175,8120,8120,8120,0,6
71.200,8152,8152,8152,0,5
71.200,8152,8152,8152,0,5
